name,type,latitude,longitude,province,city
Cabo Dañoso,cape,-48.8349016,-67.2176388,,
Prefectura Naval Argentina,memorial,-50.0142451,-68.5215157,,
IMA,memorial,-50.0168619,-68.5155124,,
Martin Jacobo Thompson,artwork,-50.0170278,-68.5152197,,
Cañón,attraction,-50.0166553,-68.5250456,,
Ancla,attraction,-50.0169403,-68.5255176,,
Cañón,attraction,-50.0174144,-68.5262181,,
Ramón Outurelo,artwork,-50.0179345,-68.5269849,,
Bandera Santacruceña,artwork,-50.0191374,-68.5287928,,
Islas Malvinas,memorial,-50.0196732,-68.5295727,,
Perón,artwork,-50.0260706,-68.5205926,,
Mapa Puerto Santa Cruz,information,-50.0236188,-68.5352489,,
Cartel Puerto Santa Cruz,attraction,-50.0242171,-68.5355951,,
Cartel Puerto San Julián,attraction,-49.3164529,-67.7161403,,
Playa Bajada del Diablo,beach,-49.2715611,-67.7300149,,
Playa Pigafetta,beach,-49.2027659,-67.6645999,,
Playa Caracoles,beach,-49.2404912,-67.6674936,,
Diego Armando Maradona,artwork,-34.5584141,-58.8313177,,
Bienvenidos,information,-50.0316091,-68.5524677,,
Buen Viaje,information,-50.0310868,-68.5532157,,
Punta Cascajo,cape,-50.1201618,-68.3428996,,
Punta Ojos,cape,-50.0717301,-68.4004162,,
Punta Quilla,cape,-50.1155796,-68.4119157,,
Monte Entrada,peak,-50.1502953,-68.3606015,,
Punta Beagle,cape,-49.934919,-68.569027,,
Ex-Frigorífico Armour,ruins,-49.9354565,-68.5705862,,
Monte Beagle,peak,-49.9423592,-68.6305242,,
Monte Quemado,peak,-50.0189858,-68.6062796,,
Punta Iribas,cape,-50.0644572,-68.5009994,,
Punta Reparo,cape,-50.0195803,-68.5105532,,
Punta Norte,cape,-50.1018265,-68.1379085,,
Pico Quebrado,peak,-50.2311322,-68.6702813,,
El bombardeo de Plaza de Mayo,memorial,-34.6089314,-58.3700269,,
Cabañas Rincón del Nene,chalet,-31.4278165,-68.508298,,Albardón
Tierra Huarpe,chalet,-31.4280983,-68.5034485,,
Cerro Torreón,peak,-47.770801,-65.9038079,,
Punta Norte,cape,-47.9162408,-65.7644524,,
Punta Azopardo,cape,-47.9342971,-65.7890372,,
Punta Pozos,cape,-47.9481164,-65.7666809,,
Punta Lobos,cape,-47.9622608,-65.8374008,,
Punta Médanos Negros,cape,-47.9917755,-65.9280907,,
Cerro Clayrac,peak,-47.770562,-65.9455116,,
Punta Andia,cape,-47.7779254,-66.0517881,,
Cerro Van Noort,peak,-47.776974,-66.0771324,,
Cerro Puntudo,peak,-47.806119,-66.1375947,,
Cerro del 81,peak,-47.6983945,-65.9781752,,
Cerro Dujón,peak,-47.6865255,-65.9559394,,
Punta Foca,cape,-47.7432486,-65.8404761,,
Punta Cavendish,cape,-47.7506579,-65.857134,,
Cerros Panchos,peak,-47.7282512,-66.1621527,,
Cerros Panchos,peak,-47.7240064,-66.1663577,,
Cerros Panchos,peak,-47.7236921,-66.1694439,,
El Mollar,camp_site,-47.0276719,-70.6441519,,
Loma de Boni,peak,-47.4562382,-66.1493641,,
Cerro Bataraz,peak,-47.5235247,-65.809007,,
Cabo Tres Puntas,cape,-47.0971784,-65.8748759,,
Cerro La Cuadrada,peak,-47.1285207,-65.9609656,,
Punta Nava,cape,-47.0411187,-66.5096134,,
Cerro Bayo,peak,-47.1841645,-66.457894,,
Cerro Lomada de los Indios,peak,-47.694157,-66.2926396,,
Tango studio,attraction,-34.5996963,-58.417901,,
Bienvenidos Puerto Deseado - Santa Cruz,information,-47.7420794,-65.8952046,,
El Cormorán,artwork,-47.7467813,-65.8881028,,
Homenaje a las Víctimas del Atentado a la AMIA,memorial,-38.9356561,-67.9967976,,
Elio VII Suites,apartment,-38.935916,-67.9978954,,Cipolletti
Monumento Padre José María Brentana,artwork,-38.9373033,-67.9886003,,
Homenaje a Leticia Veraldi,memorial,-38.9356127,-67.9967202,,
Punta Piedrabuena,cape,-47.7877003,-66.0520289,,
Piedras Planas,beach,-47.7421445,-66.0134896,,
Piedras Blancas,beach,-47.74179,-66.0223314,,
Cueva de los Leones,cave_entrance,-47.750509,-65.8616136,,
Costa Norte,beach,-47.7512937,-65.8661899,,
Piedra Toba / Roca Torre,attraction,-47.767591,-65.9084368,,
Cerro Indio,peak,-47.7308611,-65.962801,,
Cuevas de Piccinini,cave_entrance,-47.8083009,-66.1436462,,
Caleta Tiburón,bay,-47.7999276,-66.109638,,
La Mina,beach,-47.7809579,-66.0835182,,
La Hoya,beach,-47.7474214,-66.0403731,,
Miradores de Darwin,viewpoint,-47.8499497,-66.4178447,,
Miradores de Darwin,viewpoint,-47.8586194,-66.4066105,,
Punta El Gancho,cape,-51.6046313,-69.145046,,
Punta Hamilton,cape,-51.6430395,-69.0747232,,
Punta Río Chico,cape,-51.6488113,-69.1605119,,
Santa Isabel,information,-33.8931154,-61.7028208,,
Punta Sur,cape,-50.9817194,-69.1700032,,
Monte Tigre,peak,-51.3231505,-69.0561299,,
Oficina de Turismo,information,-49.5986058,-71.4443694,,
Mirador Laguna Ana,viewpoint,-52.0765019,-69.7815196,,
Cerro Pionero,peak,-52.1001972,-69.7510117,,
Mirador Campo de Conos y Lavas Basálticas,viewpoint,-52.1208154,-69.6720226,,
Puesto de Montaña,alpine_hut,-28.5087213,-65.9836234,,
molino de empalme,guest_house,-35.1495274,-59.07702,,empalme
Cacique Inacayal - Lake & Spa Hotel,hotel,-41.132322,-71.3176653,,
Santa Isabel,information,-33.887347,-61.6921368,,
Oficina de Turismo,information,-32.6187986,-64.9827898,,
Virulazo,memorial,-51.6135186,-69.2174226,,
Hosteria,chalet,-32.6203517,-64.9821796,,
Colonia Emilio Mitre,artwork,-36.3384567,-66.4647894,,
Alquiler de Habitaciones Boutique,guest_house,-26.8232566,-65.1978347,,San Miguel de Tucumán
Monumento a los Bomberos Voluntarios,artwork,-38.9859155,-68.1375571,,
Petit Hotel,hotel,-36.4942734,-56.6926192,,Las Toninas
Tony Center,hotel,-36.495804,-56.6929004,,Las Toninas
Tony Center 2,hotel,-36.497731,-56.6922904,,Las Toninas
Cabañas Amanecer,chalet,-36.4882733,-56.6974721,,
Cartel indicativo (límite oficial),information,-27.7683226,-65.8017557,,
Tango studio,attraction,-34.5998232,-58.4178375,,
Hotel Lunajuim,hotel,-49.3298863,-72.8855437,,
Cabañas El Cordobés,chalet,-31.4321062,-68.5177958,,Villa General San Martin
Cabañas El Sauce,chalet,-31.432444,-68.5180912,,Villa General San Martin
Cambacuá Bed&Breakfast,hostel,-34.6188054,-58.3816109,,
Homenaje del Cipolletazo,memorial,-38.9340403,-68.0001831,,
Mirador al Cerro Condor,viewpoint,-54.8262707,-68.5630716,,
Sala de Interpretación Maiá-Kú,museum,-54.8375065,-68.561616,,
Titan Cuatro Elementos,wilderness_hut,-54.6866182,-68.1304172,,
Alojamiento Pucará,chalet,-40.1320409,-71.2955041,,
Museo de Historia Natural,museum,-40.1583922,-71.3503723,,
Free Entrance,attraction,-50.3213787,-72.2672511,,
Altiplano Bayo,cliff,-26.5525514,-68.2899486,,
Pampa de los Bayos,cliff,-26.34435,-68.3212209,,
Virgen del Valle,wayside_shrine,-27.8587129,-65.8348304,,
Milenium,hotel,-32.3996149,-63.2448027,,Villa María
Padre Carlos Mugica,memorial,-34.5777731,-58.388359,,
Europa,camp_site,-37.240947,-56.973275,,
Cabañas ALA Acosta,chalet,-31.4258932,-68.5257683,,
El Bosquecito,camp_site,-32.9549896,-69.1961961,,
El bosquecito,camp_site,-32.9550736,-69.1971564,,
Hostel Ruda,hostel,-34.5818548,-58.4076876,,
Hostel Marilian,hostel,-24.7924996,-65.4091063,,
Hotel Jardín El Calafate,hotel,-50.3319809,-72.2655559,,
CAMPING SAN CARLOS - PARADOR,camp_site,-24.2630828,-65.3158268,,LOCALIDAD LOS ALISOS
Torre Alicia - Torre Eiffel,attraction,-31.350226,-64.4961197,,
Raíces Fueguinas Museo Resto-Bar,museum,-54.5051586,-67.1944219,,
Cabañas Las Achiras,chalet,-31.430633,-68.5050127,,
Complejo Gisel,chalet,-31.4341883,-68.5002212,,
Laguna Los Horcones,wetland,-37.0630763,-57.0040419,,
Cabañas Las Rukas,chalet,-32.0303786,-65.0194839,,
Oficina de Turismo,information,-32.031773,-65.0324359,,
Sierra de las Minas,peak,-26.3239706,-67.793522,,
Mirador Al Cerro Condor,viewpoint,-54.8262579,-68.56308,,
Camping Meliquina,camp_site,-40.3942393,-71.2464537,,
Capri Hotel,hotel,-34.5856803,-58.4276779,,
Cabeza,artwork,-27.4622408,-58.9702624,,
Caribe,artwork,-27.4569714,-58.9791894,,
Museo Interactivo de Ciencias Naturales,museum,-34.6660696,-58.6986998,,
Bienvenido Niet@,memorial,-34.6605309,-58.6668353,,
Homenaje a los Cóndores de Puerto Rivero,memorial,-34.6604145,-58.6663578,,
El Zaguan,hostel,-26.0719247,-65.9750559,,
Corazon de hiero,memorial,-37.2528808,-56.9607611,,
Viajero Calafate,hostel,-50.3403118,-72.3019125,,
Busto de Winifreda,memorial,-36.2277413,-64.2334838,,
Monumento a las Malvinas,memorial,-36.2245747,-64.2363015,,
Hakuna Matata Apartments,apartment,-35.4668923,-69.5835168,,
El Fortalecimiento de las äreas Protegidas,information,-41.0239848,-71.8131034,,
Alerce Milenario,information,-41.0099429,-71.8217804,,
Alerce Milenario,tree,-41.0099206,-71.8217582,,
Senderos Puerto Blest,information,-41.0248478,-71.8140596,,
El Principio de los Parques Nacionales,information,-41.023193,-71.8127943,,
Mirador La Península,viewpoint,-41.0231794,-71.8128084,,
Barranco de los Huillines,information,-41.0261408,-71.8132496,,
Huillín,information,-41.0260457,-71.812862,,
Francisco Pascasio Moreno,gallery,-41.0242644,-71.8134271,,
Mirador Río Frías,information,-41.0245711,-71.8135366,,
Senderos Puerto Blest,information,-41.0247375,-71.814175,,
Sendero Río Frías,information,-41.0270038,-71.8127306,,
Semillas Viajeras,information,-41.0323921,-71.809186,,
Un Ave Terrícola,information,-41.0376332,-71.8073112,,
Una Sociedad Sorprendente,information,-41.0387075,-71.8068498,,
Menú a la Carta,information,-41.040421,-71.8008752,,
Sendero Turbera,information,-41.040595,-71.8062638,,
Vista Panorámica,information,-41.0404696,-71.8053706,,
Una Hierba Gigante,information,-41.0423166,-71.8010697,,
El Coro de la Selva Valdiviana,information,-41.0436639,-71.7992806,,
Mirador Sendero Turbera,viewpoint,-41.0407164,-71.8063107,,
Las Viñas Hotel,hotel,-41.1280382,-71.3553206,,
Hotel Le Charme,hotel,-41.1289944,-71.3553256,,
Hostería Lonquimay,hotel,-41.1320101,-71.3531549,,
Apartamentos Parque Mepal,apartment,-41.1311251,-71.3565288,,
Villa Sofía Apart Hotel,apartment,-41.139185,-71.3178659,,
Plaza San Martín,information,-37.3748637,-70.2758067,,
Hotel Eco Vista,hotel,-50.3376816,-72.252842,,
Río Tigre Hotel,hotel,-34.4190141,-58.5798297,,
Cabañas mi paraíso soñado,chalet,-31.7156159,-64.4371194,,Villa Los Aromos
Los Alpes,hostel,-41.1357216,-71.2953028,,
Rancho Aparte,hostel,-49.3247416,-72.8931992,,
Hitchhikers wait here,information,-29.5659836,-68.5338843,,
Roma,hotel,-36.720786,-56.6753096,,
Monumento al Perito Francisco Pascacio Moreno,memorial,-40.1638217,-71.3561748,,
Cerro Mailhos,viewpoint,-33.0344647,-69.327433,,
Cerro Morro del Negro,viewpoint,-33.0326673,-69.3769416,,
El Dorado,hotel,-36.7138327,-56.6751245,,
Araucano,hotel,-36.712628,-56.6752875,,
Complejo Vicky,chalet,-30.6300768,-66.2746838,,
"Monumento al General Angel Vicente Peñaloza ""El Chacho""",memorial,-30.6216708,-66.270977,,
Información Turística,information,-31.5722856,-66.2324591,,
Iglesia,ruins,-31.1289662,-66.3444105,,
Pareja en la ventana,artwork,-27.4350283,-58.9808401,,
"Museo de Pueblos Históricos, Correntino y Policial",museum,-28.3919755,-57.8863791,,Concepción
Museo Histórico de Yapeyú,museum,-29.4709512,-56.8173891,,Yapeyú
"Centro de Interpretación Jesuítico-Guaraní ""Padre Guillermo Furlong""",museum,-29.4719443,-56.8145703,,Yapeyú
El Descanso,hotel,-36.7256342,-56.6754507,,
King,hotel,-36.7224545,-56.6750303,,
Dali-Coom,hotel,-36.720984,-56.6752961,,
Venezia,hotel,-36.7208114,-56.6749977,,
Rincón de los Andes,hotel,-40.1575381,-71.3606282,,
Estancia EL Mistolar,ruins,-30.6233438,-62.8616022,,
Homenaje a...,artwork,-27.4467255,-58.9776375,,
Plaza 3 Apart,hotel,-27.7929921,-64.250976,,Santiago del Estero
Parador 7,information,-34.8199602,-57.9672092,,
Parador 8,information,-34.8187117,-57.969473,,
Parador 9,information,-34.8179344,-57.9704949,,
Parador 10,information,-34.8173134,-57.9714203,,
Parador 11,information,-34.809694,-57.9812586,,
Parador 12,information,-34.8082273,-57.9820097,,
Cartel de Villa Traful,information,-40.6541205,-71.3974465,,
Oficina de Turismo,information,-32.3609842,-65.9392869,,
Balneario El Zapallar,attraction,-32.2963506,-65.8057036,,
El Zapallar,picnic_site,-32.2958473,-65.8058819,,
Balneario El Muro,attraction,-32.2604925,-65.7883242,,
El Muro,camp_site,-32.2604846,-65.7882437,,
Oficina de Turismo,information,-32.2484331,-65.8061381,,
Oficina de Turismo,information,-32.9216954,-66.3269225,,
Camping Municipal,camp_site,-33.0169876,-66.2850344,,
Balneario Los Aromitos,attraction,-33.0169224,-66.2850612,,
Oficina de Turismo,information,-33.1767527,-66.3166241,,
Oficina de Turismo,information,-33.2528175,-66.1866,,
San Antonio,hotel,-36.6842385,-56.6787645,,
San Miguel,hotel,-36.6998277,-56.677491,,
Stromboli,hotel,-36.6947772,-56.6775354,,
Apart Hotel della Rivera,hotel,-36.6984107,-56.6775554,,
Almirante Brown,memorial,-34.412756,-58.5860418,,
Paseo de la Máxima Resistencia,memorial,-34.4106754,-58.5884363,,
Ricardo Ubieto,memorial,-34.4090147,-58.5906646,,
Flor del Secreto,artwork,-34.4087121,-58.5911286,,
La Argentina,hotel,-36.6883065,-56.6777301,,
Cabañas Casilda,chalet,-40.1550948,-71.3418724,,
Camping del Automóvil Club Argentino,camp_pitch,-40.1531861,-71.3332351,,
Xanna,artwork,-27.4477779,-58.9809045,,
Hotel Termas,hotel,-31.6568214,-59.9298804,,
Camping Municipal de Paso Cabral,camp_site,-32.4113529,-64.4986162,,
Camping Almafuerte,camp_site,-32.9327563,-62.1681172,,
Hostel Güemes,hostel,-31.4213445,-64.1939178,,
Mirador del Puma,viewpoint,-32.9847749,-69.3480608,,
A Miguel de Cervantes,artwork,-37.9916251,-57.5456366,,
Don Quijote,artwork,-37.9916788,-57.5456004,,
Sancho Panza,artwork,-37.9916509,-57.5456083,,
Chamules,artwork,-41.1321926,-71.3023017,,
Chamules,artwork,-41.1324064,-71.3060847,,
Rio Plateado Hostel,hostel,-34.5879557,-58.4225598,,
Casa Del Lago,hotel,-41.2178131,-71.4092595,,
Roque Sáenz Peña,memorial,-34.4220858,-58.5752365,,
Número de emergencias,information,-34.2674055,-62.762492,,
Circulo de Oficiales,camp_site,-34.6134932,-68.3815536,,
Circulo de Oficiales,chalet,-34.6133585,-68.3814463,,
Pájaro Blanco,chalet,-34.6133751,-68.3831301,,
Garganta del Río Oro,attraction,-47.4232458,-71.9639254,,
Hospedaje Doña Tita,chalet,-47.5643233,-71.7414663,,
Turismo Municipalidad Lago Puelo,information,-42.0612247,-71.597307,,
Cerro Tortuga,peak,-41.0797603,-71.1577753,,
Elpidio Torres,artwork,-31.4198711,-64.1898159,,
Agustín Tosco,artwork,-31.420217,-64.1886002,,
Rincón del Socorro,hotel,-28.6556617,-57.4324443,,
Escuela Museo Gobernación de los Andes,museum,-31.4599399,-69.4195175,,Tamberías
Catarata Corbata Blanca,viewpoint,-42.0519886,-71.4883537,,
ACA N° 49,information,-40.1534262,-71.3330281,,
ACA N° 49,information,-40.1519392,-71.3286153,,
Complejo Cuatro Colores Apart Hotel,hotel,-31.8227854,-64.5531943,,Los Espinillos
Casa WIWI,chalet,-31.822654,-64.5549991,,Los Espinillos
Lago en El Cielo,chalet,-31.8221162,-64.5606194,,Los Espinillos
Lunalba,chalet,-31.8217345,-64.5659943,,
Cabañas Sol y Luna,chalet,-31.8245635,-64.5561743,,
Costa Molinos,chalet,-31.8217987,-64.5482325,,
Yo ❤️ San Roque,attraction,-31.3456837,-64.4634437,,
La Tapera de Muiño,ruins,-30.8611202,-64.5442903,,
Puente Submergido,ruins,-30.8593136,-64.5447236,,
Viejo Galpón de Muiño,ruins,-30.8597836,-64.5441903,,
Camping Las Toscas,camp_site,-33.6399847,-65.5673745,,
Mirador Medio,viewpoint,-42.9266191,-71.3094246,,
Patagonia Rafting,attraction,-40.895225,-71.0414305,,
San Martín de los Andes,information,-40.1511799,-71.3204966,,
Punta Selección,peak,-33.5618791,-70.0257987,,
Y Draig,artwork,-43.2913,-65.4981403,,
La Biblia,artwork,-43.2917691,-65.4977316,,
Monumento al Libertador General San Martín,monument,-43.2911994,-65.4980235,,
Playa Unión,information,-43.3231166,-65.0478795,,
El Arenal,information,-40.1483236,-71.3161844,,
El Arenal,information,-40.1510361,-71.3195738,,
Las Malvinas,memorial,-43.2533468,-65.3086307,,
Araucano,hotel,-36.7125745,-56.6751375,,
Via Marina,hotel,-36.7027808,-56.6761098,,
Roca,artwork,-43.3005341,-65.1055941,,
Guest House Peter Flanders,guest_house,-34.3183664,-58.6495208,,
Hostel de Pueblol,hostel,-32.1742122,-64.5738007,,
Aires Del Mar,apartment,-42.7790551,-65.0338641,,
Fortín Maipú 1898-1998,memorial,-40.1479613,-71.316523,,
Mirador Los Radales,viewpoint,-40.1520021,-71.310673,,
Aspasia,hotel,-36.6566624,-56.6805412,,
Hostería Amigos del Bosque,hotel,-40.7973175,-71.5889633,,
Lake House,chalet,-40.7992302,-71.5904117,,
San Antonio,hotel,-36.6841979,-56.6784368,,
Info Board,information,-40.3281299,-71.4138085,,
Area de Estacionamento sin Pernocte,caravan_site,-50.3183084,-72.2604935,,
Bosque Eléctrico,camp_pitch,-49.2342477,-73.0196224,,
Campamento de Agostini,camp_site,-49.3259995,-72.9865014,,
Parque Nacional Los Glaciares - Límite Norte,boundary_stone,-49.2482522,-72.9482146,,
Tiempo sin tiempo,artwork,-27.4435862,-58.998423,,
Curva Del Manzano,attraction,-40.0242799,-71.0912849,,
La Herradura,attraction,-39.8728419,-71.1735017,,
Ermita de Schoenstatt,wayside_shrine,-31.3159455,-64.3100646,,
Casa de yiyo,guest_house,-30.7564903,-57.9832685,,
Casa Coleman,museum,-38.7142983,-62.2603363,,
South Beach,hotel,-36.6771554,-56.6780185,,
Majo,hotel,-36.6809006,-56.6775706,,
Camping Municipal,camp_site,-33.3919868,-64.7219074,,
Flamingo,hotel,-38.0040803,-57.5441713,,
Pez,artwork,-36.9428152,-62.3643323,,
Aguas Calmas,hotel,-37.1742269,-62.7635123,,
Geo Parque,attraction,-35.9213147,-69.7745883,,
Bosque Petrificado,attraction,-35.9214212,-69.7745883,,
Lago Tromen,attraction,-39.5697392,-71.4408369,,
Refugio Volcán Tupungato,alpine_hut,-33.353103,-69.8877842,,San José de Maipo
Camping Rincón de la Ensenada,camp_site,-34.8235097,-68.5096747,,
Camping Río Azul,camp_site,-34.8344677,-68.4699002,,
Camping Carmen,camp_site,-34.8168642,-68.4501028,,
Camping Ayum Elun,camp_site,-34.8201177,-68.4478846,,
Camping Municipal,camp_site,-34.8246811,-68.4554431,,
Oficina de Turismo,information,-34.595475,-68.6388505,,
Santa Francisca Javiera Cabrini,artwork,-33.6889443,-65.4670889,,
Tacuifi,chalet,-31.9226882,-64.5776645,,Los Reartes
Camping El Zorzal,camp_site,-35.0243362,-68.6748558,,
Sendero Garganta del Ñamku,attraction,-35.1873593,-69.7941437,,
Información Turística,information,-38.8894389,-70.0353567,,
Camping Municipal,camp_site,-33.2040147,-65.8574257,,
Balneario El Talar,attraction,-32.4512498,-64.9756846,,
Sierra de La Cuchilla,peak,-31.8045348,-64.4365614,,
Mar Azul,camp_site,-41.0835731,-63.9304529,,
Hua-Hum (Uso Diurno),picnic_site,-40.1216369,-71.6541275,,
Cascada Chachín,picnic_site,-40.1392632,-71.6608411,,
Camping Libre Cascada Chachín,camp_site,-40.1396097,-71.6604173,,
Gruta del Agua Mineral,attraction,-40.1774798,-71.4418964,,
Informaciónm Turística,information,-40.1743237,-71.4342186,,
Arroyo Grande,viewpoint,-40.1760678,-71.444419,,
Mar del Sur,hotel,-38.3457008,-57.9892837,,
Costanera,picnic_site,-32.3950643,-65.9149137,,
Información Turística,information,-32.4680346,-66.9622654,,
"Museo ""Tarragó Ros""",museum,-29.7872527,-58.0655811,,Curuzú Cuatiá
Lago Argentino - Humedal Calafateño,information,-50.3394987,-72.2893773,,
Informes Turismo,information,-41.6064163,-65.3548301,,
Santa Francisca Javier Cabrini,memorial,-32.9486931,-60.629605,,
Laguna Guatraché,attraction,-37.7490346,-63.5376222,,
Mirador El Pindó,viewpoint,-28.502774,-59.2356278,,
Mirador El Quencho,viewpoint,-28.5100443,-59.1877754,,
Mirador de los Yacarés,viewpoint,-28.5167372,-59.1470206,,
Cabañas La Joyita,chalet,-28.5148072,-59.2634737,,
Cabañas Portal del Humedal,chalet,-28.5012812,-59.2644727,,
Centro de Interpretación Pueblo Perdido,museum,-28.4661803,-65.8315389,,San Fernando del Valle de Catamarca
casimiro delfin ricardo,apartment,-24.8520719,-65.4426146,,
lena mamani sandra,apartment,-24.7707742,-65.4287778,,
Centro Recreativo Municipal,picnic_site,-37.3729666,-63.7606332,,
Camping Municipal,camp_site,-37.3727876,-63.7605822,,
Viejo Almacém de Ramos Generales,attraction,-36.8407676,-63.5174024,,
Camping Municipal,camp_site,-38.7442046,-66.436421,,
Hostería Nido de Condores,chalet,-31.7296154,-65.0021287,,Mina Clavero
Centro Geografico Argentino,attraction,-38.1434227,-65.9144182,,
Cabañas María Julia,chalet,-34.4063288,-58.572679,,
Isla Los Enanos,chalet,-34.4133115,-58.5685176,,
Riesgo de incendios Forestales,information,-34.4212887,-58.579929,,
Cachirulo,memorial,-38.714688,-62.2598028,,
Monumento al Libro,memorial,-31.5365797,-68.5177875,,
Juan Bautista Justo,memorial,-31.5367287,-68.5179924,,
Juan Domingo Perón,memorial,-31.5367693,-68.5185983,,
Cabañas Lupines,chalet,-40.7752591,-71.6255109,,
M&M Departamento,apartment,-50.3393751,-72.2463587,,
Cerro Nevado,hotel,-40.1556676,-71.3546401,,
VICTORICA,artwork,-36.2476953,-65.4034084,,
Reserva Ecológica Lago Lugano,information,-34.6798513,-58.440426,,
